latitude,longitude,depth,mag
-27.41,-68.101,147,4.1
-27.4624,-68.8261,110.84,4.1
-27.492,-68.845,86.2,4.3
-27.472,-68.784,94.2,4.6
-27.225,-68.743,99.3,0
-27.224,-68.882,98.9,0
-27.139,-68.465,100,4.2
-27.314,-68.034,33,null
-27.396,-68.148,132.2,4.9
-27.33,-68.632,178.5,null
-27.66,-68.338,123.2,4
-26.844,-68.622,33,null
-27.45,-68.75,135.3,null
