latitude,longitude,depth,mag
-27.9561,-71.0485,57.82,4.4
-24.2551,-67.0986,175.25,4.8
-26.0362,-70.4649,44.91,4.2
-24.1219,-66.9083,185.87,4.4
-24.2767,-67.2511,207.28,4.6
-28.4827,-69.7977,138.81,4.3
-24.2227,-67.0546,169.72,4.9
-30.6549,-71.7144,35.84,4.2
-23.0887,-68.9116,97.17,4.1
-23.9854,-66.9504,230.1,4.4
-22.8324,-68.875,110.26,4
-24.2092,-67.0641,201.1,4.2
-24.0875,-66.678,195.31,4.5
-23.1301,-66.8464,228.2,4.3
-29.877,-72.0665,27.02,4.4
-29.8747,-72.0471,22.02,4.3
-24.2816,-67.3362,200.68,4.2
-23.1456,-66.5878,209.79,4.7
-23.692,-68.1389,124.4,4.1
-28.4089,-70.2727,121.5,4.2
-24.034,-66.9925,201.66,4.2
-24.2299,-67.4571,207.39,4
-23.5377,-68.947,129.64,4
-27.9496,-66.696,162.46,4.1
-30.2825,-71.6078,36.23,4.1
-24.0254,-67.0284,211.43,4
-24.0257,-67.3054,198.83,4.4
-23.732,-68.0992,131.65,3.9
-25.6007,-65.4292,123.27,4.3
-29.557,-72.3123,24.53,4.2
-24.1963,-67.2861,197.77,3.9
-24.2557,-67.2716,220.82,4.4
-27.6649,-71.6085,8.07,4.1
-24.1813,-67.2027,209.23,3.9
-23.9529,-67.0688,207.38,4
-25.2925,-64.8604,10,4.7
-24.2833,-66.9662,165.06,4.9
-24.2577,-66.6405,209.96,4.1
-30.7004,-71.42,45.19,4.9
-28.2535,-71.5021,38.9,4.2
-24.3377,-67.0178,172.06,5
-23.9788,-69.2661,84.22,4.3
-31.4638,-69.4474,120.73,4
-27.8649,-69.3609,109.82,4.1
-29.4435,-71.3771,36.92,4.5
-30.1255,-72.0148,12.86,4.4
-23.9802,-67.1986,217.02,3.7
-23.1906,-69.9741,52.88,4.5
-24.2237,-67.4502,219.72,4.4
-30.7126,-71.5567,42.64,4.2
-27.8909,-66.9081,209.68,4.4
-28.5963,-66.9799,133.01,4.5
-30.551,-71.938,18.03,4.2
-29.158,-68.0965,41.55,4.3
-23.995,-66.9863,201.72,4.1
-30.3533,-72.1964,10,4
-23.1021,-69.0316,99.8,4.1
-30.649,-71.3008,49.76,4.4
-24.0843,-67.1357,219.04,4
-28.0318,-66.4554,159.84,4.1
-24.0084,-67.0714,227.03,4.1
-28.797,-67.375,137.95,4.1
-23.1287,-66.8963,255.81,4.3
-22.7988,-68.9677,111.99,4.5
-28.7224,-71.6235,27.68,3.8
-28.6769,-71.4069,40.26,4.3
-30.9939,-65.6186,165.65,5.5
-31.3086,-69.0982,112.63,4.2
-27.7151,-70.2877,76.89,4.4
-30.0098,-71.3647,51.33,4.4
-27.8254,-70.1908,97.48,4.2
-31.3218,-68.7275,114.98,4.2
-29.883,-71.361,51,3.9
-24.1505,-66.8888,197.29,4.3
-25.0879,-70.8223,48.41,4.3
-23.9653,-66.696,197.21,4.5
-30.6965,-71.3961,43.08,4.2
-23.104,-68.2021,129.08,4.8
-23.2196,-67.015,212.15,4
-28.3714,-70.8426,60.82,4.2
-23.6012,-69.2094,96.45,4.4
-29.9418,-71.7054,24.02,4.4
-24.482,-67.4618,189.49,4.2
-23.6875,-66.634,187.25,4.4
-29.453,-71.3168,38.51,4.2
-28.354,-71.3333,20.76,4.2
-28.2921,-71.261,34.26,4.4
-30.0996,-71.5634,37.49,4.4
-27.8783,-71.3184,31.88,4.6
-27.8103,-71.6557,7.18,3.6
-30.7504,-68.9583,116.97,5
-28.7645,-69.2896,128.08,4.6
-24.593,-69.359,89.2,4
-24.1746,-67.2159,190.62,3.9
-30.3425,-72.112,17.22,4.4
-23.8824,-66.7418,236.16,4.6
-23.6919,-66.6455,197.95,4.6
-28.0141,-69.26,118.94,4.5
-24.3623,-67.4252,200.8,4
-24.2621,-67.1058,200.38,4.3
-23.5977,-69.1153,85.88,4.3
-24.161,-67.0237,169.64,4.6
-24.2322,-67.2748,205.92,4.5
-23.2501,-66.4945,206.55,4.1
-24.413,-67.4646,199.31,4.5
-30.7586,-71.5466,48.92,4.2
-24.2143,-66.7071,191.07,4
-29.1708,-71.6087,48.24,3.8
-24.3566,-67.4424,217.14,4
-24.192,-67.1388,200,4
-23.742,-68.905,102.5,4.4
-28.4402,-71.3249,33.19,4.1
-23.334,-66.7079,209.54,4.1
-23.8612,-67.1852,204.48,4.7
-25.4907,-70.8337,43.8,4
-29.8879,-72.2212,11.76,4
-24.2616,-67.033,152.02,4.5
-24.8065,-69.8378,80.13,4.1
-30.0161,-72.1624,10.21,5.1
-23.1647,-66.8583,219.91,4.4
-25.038,-67.939,173.2,3.9
-30.3065,-72.2204,7.65,4.3
-30.2412,-72.1598,9,5.8
-30.4239,-71.6401,31.56,4.3
-24.1373,-67.3873,199.69,4.3
-28.0917,-67.3529,116.53,5
-23.0381,-67.6688,139.71,4.3
-23.9835,-67.0026,213.29,4.1
-24.1693,-66.8301,172.78,4.7
-24.1213,-67.3588,214.44,4
-24.3322,-67.4264,194.29,4.2
-25.8981,-69.2969,113.7,4.2
-24.0612,-67.0719,207.36,4.1
-28.4662,-71.261,41.16,4.3
-28.4912,-71.236,41.07,5.3
-28.545,-68.8943,110,5.6
-24.2355,-67.3916,209.6,4.5
-29.5521,-69.2267,103.15,4.6
-24.0109,-69.5353,69.6,5
-31.4108,-68.5471,8.65,4.8
-24.4177,-67.3864,218.3,4
-24.0995,-66.7769,188.54,4.3
-23.9441,-66.9753,224.35,4.3
-24.3547,-67.0797,162.27,4.6
-24.0342,-67.0785,217.02,4.1
-23.3841,-68.0816,124.1,3.6
-23.873,-69.1604,91.37,5.2
-28.1935,-67.2675,133.42,4.2
-23.9152,-66.7701,207.4,4.1
-31.514,-68.5999,10,3.8
-23.3321,-66.7229,200.55,4.4
-28.8791,-69.1092,96.51,4.8
-24.0188,-66.8745,194.11,4.1
-24.1939,-67.056,181.01,4.5
-28.9334,-72.6447,10,4
-23.2229,-66.7792,266.55,4.1
-23.932,-67.0727,193.02,4.2
-24.1821,-67.0487,167.83,4.6
-24.0815,-66.8545,208.49,4.5
-23.9698,-66.8912,196.85,4.4
-29.707,-72.0538,30.31,4
-24.3098,-67.1337,181.89,4.3
-23.6553,-66.5874,199.24,4.3
-23.248,-66.9583,236.48,4
-31.3923,-69.8853,126.3,3.6
-23.4865,-66.793,225.78,4
-28.0197,-66.5832,152.9,4.6
-24.3363,-67.42,187.33,4.4
-30.6642,-71.3624,53.15,5.1
-23.9676,-66.8811,233.67,4
-24.2917,-66.9019,177.9,4.2
-27.4751,-67.2029,133.15,4.5
-24.2034,-67.1988,215.79,4
-27.2849,-70.7481,50.65,4.2
-24.2094,-67.1753,216.47,4.3
-24.146,-66.9686,168.13,5
-24.2728,-67.0126,170.57,4.7
-24.2143,-66.8761,178.53,4.2
-22.8139,-68.8974,101.79,4.4
-23.9788,-66.9116,235.16,4
-30.9228,-71.0505,79.46,4.1
-28.0117,-66.7551,146.9,4.6
-24.2936,-67.0427,175.47,4.4
-27.7929,-71.6132,12.27,4.2
-27.8077,-71.7397,10,4.3
-22.9376,-68.5964,93.13,5.3
-28.7764,-71.7034,10,3.9
-27.7971,-71.6912,10,4.2
-24.2385,-67.1036,215.61,4
-29.6561,-72.0447,16.63,4.1
-24.192,-67.3404,182.97,4
-27.7767,-71.1028,32.03,4.3
-30.3417,-71.6128,31.49,4
-31.5444,-69.2894,24.46,4.6
-27.8204,-69.9268,96.45,4.1
-30.6737,-71.6117,28.48,4.3
-30.652,-71.211,58,4.1
-23.9827,-66.9068,190.59,4
-30.7273,-71.4108,42.92,4.4
-30.8426,-69.6627,113.6,4.5
-24.1114,-67.1035,237.55,4
-30.1939,-67.2047,36.77,4.5
-30.2857,-71.8597,14.79,4.4
-24.0489,-67.0223,173.35,4.7
-30.6217,-71.7544,27.76,4
-24.042,-67.2429,225.17,4.5
-24.2329,-67.3114,205.41,4.2
-23.1419,-68.9749,103.74,4.2
-24.4288,-67.1468,167.91,4.6
-27.0067,-70.0454,91.88,4.2
-24.388,-67.0983,156.79,4.9
-23.9779,-66.9937,243.36,4.1
-25.575,-68.7787,113.16,4
-23.9317,-67.0238,239.51,4.2
-24.1929,-67.1738,216.45,4
-24.3204,-69.9385,119.81,4.2
-27.9223,-66.5219,157.09,4.8
-23.9437,-66.7584,204.46,4.3
-28.707,-67.4005,129.24,4.7
-27.3294,-69.7109,134.27,4.4
-24.3004,-67.3638,203.28,4.1
-24.2501,-67.1243,166.53,4.3
-28.7042,-71.549,21.23,4.7
-28.552,-65.2211,24.16,4.2
-28.6809,-71.6277,19.76,4.7
-28.8084,-67.3778,170.25,4.2
-24.2385,-67.0672,226.9,4.2
-24.2052,-67.0757,210.14,4.3
-23.9362,-66.8135,216.14,4.5
-23.9856,-67.0057,218.44,4.2
-29.308,-70.334,83.9,4.1
-24.0734,-67.2042,236.71,4.1
-24.3057,-67.3231,214.87,4.3
-28.5959,-70.8183,75.19,4.3
-24.4221,-67.0327,152.28,4.4
-24.2352,-67.1877,170.18,4.7
-27.5238,-67.214,119.2,5.1
-23.259,-66.7455,240.63,4.3
-23.9421,-66.6508,179.86,4.8
-23.74,-67.979,154.6,4.3
-24.2556,-67.6548,209.26,4
-23.2678,-69.6397,69.57,4
-23.9154,-66.7753,193.74,4.3
-31.467,-68.7726,111.01,4.4
-28.4414,-71.4794,33.71,4.4
-23.2653,-67.7225,155,6.3
-27.065,-70.409,85.8,4.2
-30.5068,-69.2169,45.55,4.2
-28.0203,-68.2753,105.82,4.4
-30.102,-71.964,28.1,4.3
-27.6127,-70.0672,82.85,5.1
-24.12,-66.8828,189.74,4.7
-25.7452,-69.3262,106.99,4.7
-25.8707,-71.1263,35.58,4.4
-23.9292,-67.0453,237.34,4.3
-28.1121,-68.8279,103.94,4.4
-24.3091,-67.3624,216.94,4.4
-24.2225,-67.5386,205.33,4.1
-24.132,-67.0267,175.48,4.4
-23.9133,-66.7815,194.12,4.2
-30.6419,-70.9955,81.97,4.7
-30.7098,-71.4528,48.83,4.2
-24.2013,-67.3761,232.58,4.4
-31.366,-68.2794,105.97,4.4
-30.765,-71.4947,41.8,4.2
-30.7579,-71.4941,41.5,5.2
-23.3951,-66.699,205.47,4.4
-24.0622,-67.1533,197.48,4
-27.5873,-67.3446,131.86,4.7
-27.9112,-67.1016,174.24,4
-27.5609,-69.6017,114.81,4.2
-23.503,-69.118,105.3,4.1
-24.3354,-67.2635,172.07,4.3
-31.0511,-69.9319,133.07,4.4
-27.0913,-66.3875,164.72,4.6
-23.946,-66.9073,246.81,4
-28.7674,-71.1074,60.05,4.3
-24.1053,-66.8244,160.39,4.2
-28.9278,-72.5094,5.91,4.2
-22.9616,-68.444,123.64,4.2
-23.4783,-67.1063,236.93,4.4
-24.1491,-66.8574,176.64,5.1
-24.0681,-66.8427,241.88,4.3
-23.999,-67.079,200.63,4.5
-30.4321,-71.3954,46.33,5.1
-28.8934,-70.2806,105.11,4.4
-24.1705,-67.2442,178.62,4.2
-29.9678,-72.1484,10,4.1
-29.9182,-72.1973,10,4.3
-29.2266,-69.3046,93.74,4.8
-28.8729,-67.6567,171.4,4.1
-24.2829,-67.2788,224.82,4.1
-24.0536,-67.0137,252.64,4.2
-23.4933,-68.2535,134.3,4
-24.0214,-66.935,215.9,4.8
-31.238,-68.376,104,4.1
-30.3544,-71.6949,27.51,3.7
-23.6656,-66.8539,230,4.3
-22.9075,-69.0883,105.34,4.2
-29.32,-67.2056,109.9,4.6
-23.8103,-66.5643,207.14,4
-28.9602,-71.5883,34.69,5
-29.1774,-67.9683,103.9,4.8
-31.5809,-68.9282,191.05,4
-25.6225,-70.9306,17.33,4.3
-26.1613,-68.4146,148.53,4
-30.0698,-72.2664,52.03,4
-24.5109,-67.7572,189.11,4.4
-24.2604,-67.1298,193.09,4
-23.9825,-66.7687,198.99,4.9
-23.8613,-66.6592,222,6.4
-23.471,-70.5764,59.35,4.5
-30.1677,-72.1093,9.84,5.4
-30.041,-71.3549,49.59,4.2
-23.8415,-66.6097,179.91,5.4
-24.2196,-67.6255,232.05,4.1
-27.8715,-71.3402,16.17,5.1
-29.7703,-66.7213,33.77,4.5
-23.2586,-68.7774,111.88,4.3
-24.3951,-69.5365,80.1,3.8
-29.6421,-72.092,11.24,4.4
-28.4886,-68.1209,171.99,4.3
-28.2557,-67.4544,123.1,4.4
-30.1154,-71.2995,83.83,4
-29.467,-69.5894,121.24,4.5
-30.4788,-71.3753,73.37,4.2
-30.3983,-68.6573,98.77,4.6
-26.5612,-71.0265,44.91,4.8
-31.481,-69.0424,114.4,4.6
-25.7045,-69.4836,89.33,4.2
-23.3121,-66.826,231.97,4.1
-24.2415,-67.6116,224.29,4.3
-30.6825,-71.1974,53.96,4.2
-31.6085,-68.9713,114.59,4.7
-30.6667,-71.4437,48.97,4.1
-24.2014,-68.8936,102.25,4.4
-28.3357,-68.8358,110.7,4.2
-31.2229,-68.9284,117.04,4.3
-30.86,-71.5117,43.88,4.4
-24.0565,-66.9897,186.55,4.2
-27.7877,-71.5935,11.11,4
-23.875,-67.118,195.16,4.1
-30.7303,-71.2922,49.66,4
-30.3796,-71.5763,32.87,4.4
-24.4915,-67.0386,220,4
-31.0557,-68.0249,10,4.7
-29.6582,-71.4294,44.07,4.3
-24.0511,-66.8595,187.1,5.1
-30.1501,-72.187,10,4.8
-28.8177,-67.3701,124.34,4.5
-29.0115,-69.635,124.79,4.2
-27.4844,-69.453,102.08,4.3
-23.8881,-66.9862,232.83,4.1
-30.2832,-71.5346,45.41,4.9
-30.3126,-72.1905,25.23,4.3
-24.4115,-71.1109,44.18,4.2
-24.2806,-67.4347,217.02,4.2
-28.0774,-68.4816,146,4.3
-28.7905,-71.6717,6.6,4.3
-29.992,-71.8472,17.78,3.9
-29.995,-71.7813,40.36,4.3
-29.6335,-71.3277,42.3,4.1
-31.6078,-68.6146,107.61,4.5
-30.6122,-70.4642,102.05,4.3
-28.4034,-71.5304,34.31,3.9
-24.0854,-67.3808,196.42,4
-28.3691,-72.5062,10,4.2
-23.1573,-66.8684,214.47,4.1
-28.7678,-71.5886,40.04,3.9
-29.6391,-71.7209,35,4.1
-24.1677,-67.2729,221.26,4.2
-23.9534,-66.9427,242.09,4.1
-30.767,-71.4801,35.06,4.9
-29.9115,-71.8095,22.14,3.8
-31.3521,-69.294,153.35,4.2
-30.2568,-71.5685,34.3,4.1
-30.3845,-71.6986,35,4
-30.4233,-71.6189,35.61,5.2
-23.9793,-66.7962,198.83,4.5
-30.439,-71.624,30.7,4.1
-31.6231,-68.6939,128.82,4.4
-29.694,-71.4479,43.22,3.9
-30.9721,-68.062,10,5
-30.9368,-71.4241,49.94,4.8
-24.2416,-67.2639,203.09,4.4
-30.6046,-69.0461,63.38,4.7
-23.6045,-66.9032,224.63,4
-23.4796,-66.9723,223.39,4.3
-31.4765,-69.0823,113.94,4.5
-23.185,-66.656,223,5
-30.9055,-71.5411,50.6,4.4
-27.0525,-71.3593,15.88,4.7
-27.9596,-64.5241,30.07,4.5
-27.0627,-71.4213,35.11,4.4
-27.0414,-71.2411,18.29,4.8
-28.7157,-70.3071,114.87,4.3
-22.9889,-69.1266,103.37,4.3
-28.738,-70.5,88.8,4.6
-27.0566,-71.3287,4.87,4.7
-31.5939,-68.7192,109.69,3.8
-30.3229,-72.2299,11.22,4.3
-31.5143,-68.6527,104.88,4.6
-24.3147,-66.9917,180.69,4.6
-24.6117,-69.2141,116.27,4.4
-29.8481,-71.4727,48.25,4.2
-24.2101,-67.099,160.82,4.6
-23.243,-69.084,89.8,4
-31.6226,-68.6259,108,6.4
-23.227,-66.8913,199.39,4.6
-24.1574,-67.1198,221.62,4.6
-24.07,-67.0669,250.41,4
-27.9344,-66.4859,156.36,4.8
-26.317,-70.695,34.5,4.3
-24.1953,-67.1646,169.27,4.5
-28.39,-70.474,82.3,4.3
-31.099,-67.5292,10,4.3
-24.0969,-66.7671,197.53,4.5
-24.1074,-67.2258,227.11,3.8
-27.907,-71.1501,23.93,4.2
-30.0252,-71.7054,28.86,4.4
-28.8729,-71.5291,22.45,4.8
-28.8647,-67.4565,109.12,5.7
-28.1225,-67.3071,118.77,5.3
-23.4312,-66.797,214.21,4.4
-30.1153,-72.1214,31.35,4
-25.3841,-70.169,58.87,4.7
-23.9902,-66.6217,208.74,4.6
-28.0597,-71.0381,57.9,4.2
-27.9604,-66.6952,148.98,4.7
-22.961,-68.314,154.2,4.1
-24.2553,-67.2705,229.57,4.1
-28.5698,-69.3981,145.44,4.1
-24.2956,-67.5641,208.82,4.2
-24.2752,-67.237,208.7,4.1
-23.3825,-66.661,204.08,4.3
-29.8482,-72.152,7.73,4.5
-25.1833,-70.3654,53.01,5.3
-30.482,-71.546,22.4,4.3
-30.0467,-66.5923,24.43,4
-30.0588,-66.5375,25.72,4.6
-27.6937,-70.2406,90.27,4.4
-26.7009,-71.0692,10,5
-30.8752,-71.5334,36.94,4
-23.4414,-68.8529,97.35,4.4
-24.2117,-67.3636,191.17,4.3
-30.7072,-71.4771,42.26,4.3
-24.1671,-67.1982,200.86,4.3
-23.1153,-66.7843,237.62,4.1
-25.634,-70.471,72.4,4.2
-24.2124,-67.4004,208.72,4.1
-24.2504,-67.3418,205.58,4.2
-24.0601,-67.1539,221.66,4.3
-23.1556,-66.7228,203.59,4.3
-30.6239,-71.5987,31.86,4.2
-24.1129,-66.8771,193.41,4.5
-31.2352,-69.1381,112.8,4.3
-24.2619,-67.3897,204.83,4.3
-30.695,-71.53,38.44,4.9
-28.3457,-70.702,98.95,4.4
-31.3296,-67.2482,47.18,4.6
-30.4219,-72.0999,17.65,4
-31.3576,-70.6025,112.55,4.1
-29.6267,-72.1482,15.39,4.1
-24.4534,-68.7227,125.28,4.1
-25.3596,-69.481,134.14,4.4
-29.4096,-71.2357,49.84,4.2
-28.077,-69.1877,145.08,3.7
-30.5497,-71.0787,83.27,4
-23.9503,-66.8645,195.06,4.4
-28.114,-64.71,10,4.3
-28.2695,-64.7082,27.42,4.4
-30.6786,-71.456,39.76,4
-29.2512,-70.3966,125.52,4.4
-23.7136,-68.1304,122.33,4.4
-31.2491,-68.8068,102.59,4.5
-27.102,-63.4464,567.76,4.5
-29.625,-72.0474,10,4.8
-28.3094,-71.1718,52.1,4.5
-23.7674,-68.0572,124.99,4.1
-30.3432,-71.7837,30.32,4.6
-29.8407,-71.6931,29.74,3.7
-27.9023,-71.3135,22.95,4.1
-30.173,-70.759,88.3,4.2
-24.2591,-66.9988,185.2,4.4
-23.5762,-68.1828,127.44,5
-30.7002,-71.4632,47.54,4.2
-30.663,-71.372,50.5,4.1
-23.9008,-66.9221,233.73,3.8
-28.9927,-71.4919,19.82,4.6
-30.688,-71.254,47.2,4.2
-30.3889,-72.0973,14.08,4.2
-24.2401,-66.985,171.23,4.6
-23.0195,-69.1057,85.67,4.2
-27.591,-69.6,120.7,4.1
-23.287,-69.175,93.6,4.3
-30.6434,-71.7846,42.47,4.3
-24.872,-70.762,18.5,4.1
-24.022,-66.706,188.94,4.4
-23.9103,-66.7711,192.57,4.9
-23.0743,-68.6698,108.88,4.1
-24.134,-67.3221,205.84,4.1
-24.0522,-67.0509,211.22,3.6
-26.1213,-70.4734,48.74,4.4
-30.6643,-71.3861,49.06,4.3
-27.68,-71.226,35,4.6
-29.6023,-72.1041,10,4
-25.0899,-70.7144,57.65,4.2
-24.1239,-66.9416,190.67,4.4
-23.9643,-67.305,184.37,4.2
-23.042,-69.483,67.9,4.1
-30.623,-71.5614,26.75,4.1
-24.1522,-67.0565,169.57,4.6
-23.9422,-66.8497,208.82,4.4
-27.527,-70.721,55.1,4.3
-27.9183,-71.2655,24.16,4.1
-28.681,-70.0481,138.65,4.2
-29.8447,-71.6323,24.06,4
-28.881,-71.503,44.2,3.9
-24.1419,-67.8085,169.22,4.3
-24.2269,-67.1797,201.17,4.3
-30.747,-71.407,46.2,4.6
-23.243,-69.41,73.9,4.2
-31.6696,-69.5064,128.95,4
-24.124,-67.3146,218.8,3.9
-24.1798,-68.1063,114.51,4.9
-26.105,-69.396,103.9,4.3
-22.855,-68.714,104.9,4
-24.2027,-67.1068,172.95,4.9
-23.022,-68.422,155.61,4.3
-24.2058,-67.0126,183.64,4.5
-29.6437,-72.0621,29.29,4.3
-30.5515,-72.0131,18.18,4.2
-26.3811,-65.2885,59.71,4.2
-30.3887,-72.1034,18.16,4.4
-24.1433,-67.1397,200.86,4.4
-23.0787,-66.734,227.29,4.1
-24.2546,-67.199,185.6,4.3
-30.3675,-71.6354,27.62,4.3
-24.1725,-67.2739,193.92,4.1
-23.3566,-66.9895,227.52,4
-24.065,-67.7928,121,5.4
-24.6811,-71.0169,25.8,4.6
-24.1622,-66.9152,181.11,4.8
-26.1067,-70.5111,72,6.1
-30.8276,-71.5075,41.69,4.7
-30.707,-71.346,51.1,4.2
-30.6931,-71.7287,33.88,4.2
-31.3474,-68.4791,42.8,4.2
-27.9704,-66.6317,153,4.4
-23.3883,-66.5521,197.7,4.6
-30.1461,-72.1675,8.34,4.6
-30.2523,-71.9722,8.01,5.8
-30.6216,-71.5736,22.55,4
-31.7254,-68.5793,106.86,4.4
-30.3561,-71.8616,35,5
-30.8154,-71.5824,24.22,4.5
-31.3888,-69.1297,110.81,4.5
-23.5872,-69.0558,93.1,4
-26.626,-70.683,42.7,4.3
-26.6355,-70.8474,35.24,4.1
-24.3683,-67.3495,213.38,4.2
-24.3138,-67.2529,190.62,4
-24.175,-69.297,85.3,4.1
-24.2528,-67.1579,202.06,4.3
-24.3428,-67.197,169.71,4.3
-30.6202,-71.284,42.31,4.2
-29.8653,-72.1306,7.65,4.7
-30.6879,-71.4136,48.82,4.9
-23.4996,-68.4022,131.93,4.3
-23.8391,-70.5057,35.55,4.3
-24.2083,-66.888,182.97,4.6
-30.5704,-71.5705,41.03,4.1
-27.14,-71.24,33,3.6
-30.3666,-71.5699,35.17,4.5
-30.4051,-71.7752,26.31,4
-25.047,-69.1158,112.36,4.3
-24.1288,-66.9431,179.94,4.1
-30.8029,-71.4833,38.19,4.6
-29.5064,-70.0941,114.75,3.8
-30.1243,-72.0619,12.13,4.4
-30.361,-71.692,29.47,4.8
-24.2501,-67.1632,175.4,4
-31.0156,-69.0309,135.72,3.9
-31.0845,-70.1227,131.48,4.1
-30.5862,-71.6757,24.91,4.2
-23.1263,-69.1689,105.7,4.2
-23.8439,-66.7658,193.73,4.4
-25.7705,-69.3417,118.96,5.5
-23.4254,-67.3401,197.26,4.1
-30.6352,-71.6921,26.01,5.1
-30.5947,-71.7239,22.65,4.4
-23.8857,-66.9568,224.68,4.1
-23.69,-70.34,17,4.1
-24.194,-67.3,211.6,4.3
-27.359,-67.2802,124.13,4.4
-23.9391,-66.6913,203.96,4.5
-30.2206,-72.0643,10,4.2
-31.4828,-68.5812,137.39,4.3
-30.46,-71.643,25,4.1
-24.1467,-67.1526,186,5.7
-24.3351,-67.2263,157.44,4.7
-29.4016,-68.2242,105.04,4.3
-30.661,-71.7577,30,4.8
-30.0617,-71.5824,33.79,4.5
-22.961,-68.9391,101.42,4.4
-30.6707,-71.3203,58.41,4.7
-28.3681,-71.6558,10,4.1
-30.1495,-71.6555,34.13,4.3
-23.9946,-66.728,195.5,4
-30.2466,-71.6035,35,4.3
-28.72,-67.6,155,4.2
-30.0208,-72.0311,8.1,4.3
-30.1008,-71.5626,26.67,3.8
-25.89,-69.48,90,4.4
-24.2583,-67.5576,189.5,4.1
-30.069,-71.5238,29.5,5.4
-30.0433,-71.4636,28.31,5.5
-24.0289,-66.9309,196.75,4.4
-29.2922,-72.0074,35,4
-29.3424,-71.8594,28,5.8
-24.2886,-67.0035,165.05,4.6
-23.293,-69.618,64.4,4.3
-31.6651,-68.9527,132.25,4.3
-30.0499,-71.6387,38.94,3.9
-30.1057,-72.2256,10,4.1
-27.5964,-66.6479,31.3,4.4
-28.6461,-71.6767,42.34,4.1
-24.982,-69.15,117.6,4.4
-29.943,-71.8753,17,4.8
-24.1146,-67.0956,191.63,4.1
-30.6111,-71.6884,25.77,5.1
-27.9805,-66.4687,156.55,5.1
-30.712,-71.4365,45.6,4.6
-31.228,-68.6333,109.44,4.1
-30.6136,-71.8031,28.76,4.2
-24.3941,-66.9305,148.4,5.2
-24.3018,-67.1259,180.97,4.5
-24.2561,-67.2933,177.01,4.2
-24.1207,-65.1209,49.87,4.3
-23.6548,-67.9894,103.54,4.5
-29.2418,-69.2959,96.03,4.6
-30.5813,-71.7987,26.64,4.3
-29.8611,-71.4947,44.65,4.1
-27.8494,-71.3502,10,4.7
-30.663,-71.7475,24.68,5.4
-29.4577,-66.8295,12.21,3.4
-24.8083,-69.4078,87.87,4.7
-30.2834,-71.9945,23.37,4.4
-30.44,-71.26,31,3.9
-30.4138,-71.4019,49.54,4.4
-24.2608,-67.2056,179.65,4.2
-25.9107,-70.7578,55.32,4.7
-30.3253,-72.1544,10,4.2
-30.2815,-72.2059,10,4.2
-29.7636,-72.0392,10,4.8
-28.0446,-66.711,160.65,4.4
-24.1304,-66.782,173.47,5.1
-31.6405,-67.7468,17.46,5
-23.8578,-67.2957,202.1,4.3
-24.1573,-67.2104,213.05,4.2
-24.29,-67.27,180,4.3
-23.4382,-66.9518,219.19,4.1
-24.1751,-66.954,169.34,4.5
-24.7819,-69.0935,98.09,4.4
-24.1506,-69.0789,89.38,4.5
-23.597,-71.1348,15.77,4.6
-30.4109,-71.704,23.39,3.7
-23.9815,-66.8151,185.93,4.4
-30.6799,-71.818,25,4.5
-29.5172,-71.0155,39.74,4.5
-30.7527,-71.4614,40.03,4.9
-30.33,-71.624,24.7,3.7
-24.1588,-68.989,96.93,4.3
-28.0115,-66.4492,160.8,4.1
-27.2582,-71.2663,7,4.4
-26.4613,-69.8601,59.32,5.3
-31.2439,-68.9893,122.68,4.7
-23.2913,-66.3102,221.79,4.3
-24.0172,-67.0698,182.9,4.2
-29.8591,-72.1168,11.52,4.2
-31.5397,-68.9872,10,2.8
-23.602,-66.812,262,4.3
-30.7166,-71.5161,43.29,3.9
-30.656,-71.757,33.3,3.8
-30.2576,-71.663,29.82,4.1
-30.8272,-71.4612,45.55,4.3
-28.9457,-69.9853,89.14,4.5
-29.6434,-72.8339,10,4.3
-24.0009,-66.7162,189.67,4.2
-29.6778,-71.3214,35,4
-29.649,-69.4754,120.87,4.2
-30.64,-71.688,42.3,4.2
-31.256,-69.0174,123.08,4.2
-30.4111,-72.0408,12.52,4
-30.6139,-71.6098,27.06,4
-30.4191,-71.6968,29.7,4.3
-30.7159,-71.5051,38.1,4.5
-31.3832,-69.3905,107.86,4.1
-30.688,-71.5356,29.62,4.8
-30.3936,-71.6946,28.06,3.8
-30.3349,-71.7081,24.4,4.5
-24.2034,-67.4327,208.66,4.1
-30.6272,-71.5653,35,4.3
-23.3061,-66.6839,205.94,4.6
-30.6487,-71.6113,27.95,4.7
-31.247,-68.941,104,3.3
-31.0149,-71.3309,24.68,4.6
-23.24,-67.897,170,3.7
-30.1776,-71.9575,21.79,4.5
-30.722,-71.631,33.7,4.5
-23.1444,-66.7285,204.25,3.9
-26.0349,-70.8699,34.01,4.7
-30.2495,-71.6502,36.83,5.1
-23.1188,-68.7595,85.61,4.8
-24.726,-70.8795,35.82,4
-28.6541,-71.5891,10,3.4
-30.4412,-71.3451,49.66,4.8
-30.7239,-71.3877,41.42,4.2
-26.9508,-70.9885,38.63,4.3
-24.0652,-66.8083,182.78,4
-24.012,-66.6508,190.02,4.4
-30.0763,-71.4726,35,4.2
-29.9579,-72.0334,15.2,4.3
-23.2599,-67.0898,202.78,4.1
-30.6321,-71.7533,40.98,4
-23.456,-66.8733,220.55,4.3
-24.0953,-66.9416,181.25,4.6
