latitude,longitude,depth,mag
30.6054,-41.4017,10,4.6
36.69016667,-97.6865,5,3.12
17.9285,-66.8953,5,2.57
31.0578,-41.4153,10,5.2
31.2281,-41.2083,10,4.5
43.4249,-78.3629,5,2.6
17.9755,-66.8286,17,2.08
17.9126,-66.8936,5,2.94
35.78566667,-96.6765,7.92,1.21
17.8313,-66.901,11,2.83
17.7941,-66.8276,1,2.73
17.9211,-66.8936,13,2.2
17.949,-66.8365,15,2.51
17.9875,-66.7748,5,2.88
17.8993,-66.8915,12,2.45
-35.712,-73.7437,10,4.5
17.9728,-66.9463,9,2.52
17.9213,-66.8923,5,3.26
-58.1369,-24.5699,10,4.5
-24.3203,-67.3899,188.95,4.2
17.8546,-66.8595,14,2.61
17.9725,-66.894,13,2.91
17.8978,-66.8063,7,1.19
17.7985,-66.8513,3,2.74
17.9273,-66.9093,13,2.29
18.0385,-66.7818,12,2.53
19.4191,-64.955,29,3.92
17.9145,-66.8963,9,3.11
36.4988333,-89.5551667,8.2,1.51
17.9541,-66.6046,5,2.6
18.0068,-67.0216,7,2.7
19.116,-66.7848,12,3.37
-58.569,-25.1754,35,4.4
18.027,-66.7393,16,2.37
17.9726,-66.8518,12,2.59
-58.6414,-25.1599,35,4.9
17.8681,-66.8611,12,2.47
13.2197,-89.0754,75.03,4.2
17.9546,-66.999,5,2.89
34.954,-97.713,8.75,1.78
31.7029,-104.0288,5,3.5
17.968,-67.1115,6,2.42
17.9511,-66.604,6,2.74
17.9418,-66.8391,11,2.69
17.9523,-66.9416,9,2.64
17.8435,-66.8343,8,2.47
-24.2657,-67.0282,178.02,4.4
18.0186,-66.762,14,2.5
2.4085,-95.4759,10,4.5
17.9635,-67.0816,6,2.61
17.9013,-66.8955,11,2.3
17.9596,-66.9435,8,2.52
17.9161,-66.8093,13,2.01
17.9311,-66.9178,11,2.67
-35.694,-73.7211,10,4.6
17.9495,-66.8306,12,2.35
17.8946,-66.8526,13,2.49
17.9106,-66.8901,11,3.22
19.3113,-67.4878,65,3.55
17.9656,-66.7421,11,2.45
18.0228,-66.7941,16,2.59
-24.0182,-67.1117,218.04,4.2
36.31483333,-98.15066667,7.67,2.91
17.9343,-66.8208,10,1.97
17.937,-66.83,11,2.93
17.9261,-66.7996,10,2.52
36.5096667,-89.544,6.25,1.17
17.9086,-66.7873,6,2.6
-37.5489,-74.2736,10,4.2
17.9308,-66.8476,12,1.97
17.8998,-66.8093,12,2.17
17.837,-66.8655,12,2.5
18.0208,-66.7638,12,2.79
17.8051,-66.9106,6,2.72
17.9486,-66.917,4,2.74
17.9215,-66.8031,9,2.9
13.305,-90.5549,36.24,4.1
17.9721,-66.8495,10,2.4
17.889,-66.853,12,2.94
6.7999,-73.0549,155.01,4.9
17.9753,-66.8351,16,2.54
36.52866667,-98.98816667,7,1.02
-32.4013,-72.0852,10,4.4
17.9345,-66.9633,11,3.14
17.9666,-66.7698,2,2.89
17.835,-66.8656,6,2.85
17.9731,-66.8561,11,2.27
17.9175,-66.9235,13,2.82
31.7043,-104.0476,5,3.1
17.9998,-66.729,13,2.09
-56.1624,-27.3486,99.22,4.5
17.934,-66.7163,12,2.29
17.9961,-66.7763,5,3.13
19.1143,-67.5866,7,3.39
17.6408,-67.4561,5,3.2
31.6969,-104.0642,5.83,3.5
-56.1343,-27.2303,104.39,4.6
36.4978333,-89.5471667,9.11,1.15
17.9646,-66.9425,6,1.99
17.8723,-66.8506,14,2.26
18.2351,-66.9991,20,2.71
17.9048,-66.802,10,2.35
31.6987,-104.0244,5.27,2.7
17.844,-66.8445,6,2.22
17.9498,-66.7281,13,2.69
17.9428,-66.8946,14,1.87
-28.8079,-63.1595,596.97,5.2
19.0458,-67.9651,51,3.45
17.8293,-66.8305,5,2.53
17.9353,-66.8915,16,2.34
17.8956,-66.8248,10,2.27
17.8898,-66.8535,12,3.32
17.8726,-66.848,10,3
17.9015,-66.861,12,2.63
17.9313,-67.0156,5,2.92
18.0013,-66.8361,11,2.26
17.8721,-66.9605,13,2.5
17.9566,-66.9985,5,3.5
17.9226,-66.8955,5,2.79
36.1846667,-89.3981667,7.35,2.18
17.8988,-66.9278,8,2.44
17.8451,-66.8583,12,2.13
35.2815,-97.92483333,6,1.56
17.9286,-66.8343,9,2.83
17.913,-66.8038,13,2.77
19.8171,-66.488,32,3.77
17.8993,-66.803,12,2.51
31.709,-104.0574,2,2.7
13.9798,-91.3084,63.47,4.4
18.0338,-66.7808,14,2.16
36.416,-89.5246667,9.78,1.84
17.9435,-66.9296,6,2.78
18.0061,-66.7621,11,2.43
36.41,-98.144,6.39,1.71
17.8535,-66.7711,6,1.72
36.42783333,-99.12316667,7.41,1.72
17.9721,-66.9875,14,2.53
36.52516667,-98.99233333,8.5,1.17
17.8765,-66.8358,10,1.95
35.27466667,-97.9285,7.93,1.91
17.9313,-66.8153,13,2.17
-35.3527,-74.1158,10,4.6
17.9168,-66.8043,12,2.13
14.7647,-93.1898,35,4.8
17.933,-66.8398,14,2.95
17.914,-66.7788,6,2.7
-10.0791,-74.1036,141.56,4.1
-36.7269,-95.8833,10,4.8
-56.6059,-26.8921,78.32,5.4
17.9471,-66.6033,6,3.22
17.9356,-66.8131,11,2.74
31.7012,-104.0307,6.68,3.1
31.7054,-104.0516,5,3
17.904,-66.7711,13,2.3
17.933,-66.81,10,2.23
35.911,-98.5325,7.78,1.78
17.9615,-66.8961,14,2.78
36.35366667,-97.3545,6,3.36
31.718,-104.0339,5,3.2
31.7168,-104.0419,9.51,5
17.8391,-66.8815,13,2.93
18.9001,-67.6015,35,2.6
35.90683333,-98.52216667,6.67,1.81
36.3125,-98.156,6.73,1.63
17.8395,-66.8515,5,2.79
17.8528,-66.7865,7,2.68
17.835,-66.8821,7,2.69
18.0283,-66.7778,14,2.55
17.774,-66.8995,3,2.96
-35.7463,-73.4977,10,4
17.9598,-66.7348,9,2.86
17.9768,-66.8371,15,3
31.7065,-104.0237,5,3.8
35.9293333,-84.4101667,16.8,2.02
-58.6203,-25.2005,35,4.6
17.9478,-67.0851,11,2.49
17.9743,-66.9546,9,2.55
18.0363,-66.7625,16,2.61
-19.6211,-11.6875,10,4.8
-19.8671,-11.9587,10,4.5
-19.7794,-11.7802,10,5
17.8821,-66.881,12,2.78
17.9881,-67.0046,5,2.3
-19.4448,-69.2018,115.2,4.2
-8.8873,-108.6489,10,4.6
-19.9516,-12.1806,10,4.9
-19.6686,-11.9348,10,4.7
-19.848,-11.7959,10,4.7
-19.7315,-12.0262,10,4.5
17.9836,-66.9806,11,3.08
36.1423333,-80.0851667,2.01,1.82
19.0568,-67.7381,4,3.21
17.939,-66.8408,12,2.83
17.9596,-66.856,10,3.01
17.9315,-66.8861,13,2.28
17.9515,-66.863,11,2.77
18.029,-66.7731,13,2.4
-19.5677,-11.9997,10,4.7
18.025,-66.822,14,2.86
17.8593,-66.8675,12,3.15
17.9196,-66.8058,12,2.61
17.866,-66.8763,13,2.94
2.2953,-101.3217,10,4.6
17.8393,-66.8796,12,3.46
-22.4897,-66.3408,248.52,4.3
17.8953,-66.8333,12,2.33
17.9895,-66.8458,13,2.19
18.7188,-81.3585,10,4
17.9528,-66.8178,10,2.44
17.975,-66.8716,10,2.92
17.9551,-66.8741,10,2.22
17.8966,-66.872,13,3.08
17.9528,-66.7423,7,2.14
17.9896,-66.8816,12,3.09
36.452,-89.5583333,8.4,1.15
17.8575,-66.8956,10,2.43
17.8835,-66.893,6,2.88
36.2655,-98.586,6,2.05
17.9136,-66.8591,14,2.52
17.9105,-66.8488,14,3.22
36.2155,-95.8685,0,1.33
17.9665,-66.8871,15,2.33
17.9395,-67.0843,11,2.85
17.936,-66.8631,11,2.83
-35.8211,-73.7078,10,4.1
17.919,-66.802,12,2.8
36.4115,-96.884,5.41,1.2
18.0088,-66.7305,11,2.82
17.9775,-66.8373,10,3.27
17.905,-66.8888,15,1.97
17.914,-66.7918,8,2.9
18.0193,-66.7826,14,2.48
-35.7473,-73.4677,10,5.1
17.7935,-66.8813,2,2.71
36.446,-96.88366667,4.65,0.68
24.3365,-46.0984,10,4.7
-35.7733,-73.375,10,4.6
17.8683,-66.9058,7,2.4
24.3799,-46.1721,10,4.6
36.4505,-96.88366667,2.38,0.76
-56.202,-27.3364,110.06,4.7
18.0452,-66.843,10,2.6
17.9466,-66.8936,14,2.56
36.4535,-96.87933333,4.96,2.16
38.7635,-97.0493,5,2.4
-31.2314,-69.2105,118.22,4
17.8965,-66.835,15,3.16
17.9363,-67.0193,5,2.98
17.8825,-66.8885,9,2.5
13.246,-87.6382,201.04,4.4
17.9323,-66.9515,12,2.49
17.9885,-66.8376,12,2.74
18.0025,-66.9466,15,2.97
17.971,-66.8376,14,2.62
36.14433333,-96.82966667,7.51,1.62
17.7943,-66.895,7,3.1
17.9268,-66.836,11,2.93
35.90833333,-95.16366667,0,1.73
38.7616,-97.0475,5,3.3
-23.3583,-67.0925,213.92,4.2
17.907,-66.8271,10,2.82
17.9603,-66.7848,12,2.58
17.9638,-66.9036,14,2.24
17.847,-66.8675,6,3.07
17.9451,-66.8916,14,2.45
17.9855,-66.9796,11,3.09
17.9866,-66.8306,13,2.91
17.8894,-66.863,13,2.86
17.9771,-66.9833,6,3.59
17.9466,-66.9213,7,2.78
2.3422,-95.5371,10,4.4
2.4808,-95.263,10,4.9
36.5305,-98.98033333,7,1.41
17.9875,-66.8211,14,2.97
18.0083,-67.0266,7,3.04
-21.2566,-68.2332,143.41,4.6
17.9178,-66.7485,7,2.95
17.9993,-66.8046,16,2.35
-28.8317,-68.8227,82.7,4.5
17.9125,-66.8543,14,2.88
17.953,-66.9603,9,3.24
36.52566667,-98.99016667,8.22,0.95
17.9445,-66.9813,10,3.2
17.9023,-66.9018,12,2.74
17.943,-66.9043,10,3.06
17.9327,-66.8737,10,2.7
-30.604,-71.8898,26.9,4.7
35.83583333,-97.39183333,8.03,1.13
17.9831,-66.7573,14,2.17
17.953,-66.8941,14,2.82
17.9418,-66.9251,10,2.63
36.33866667,-97.0505,5.56,1.04
36.47983333,-98.73816667,8.73,1
36.281,-97.49883333,6.36,1.63
17.9453,-66.9763,9,3.08
18.2346,-67.6095,137,3.85
17.8796,-66.8508,9,2.57
35.104,-92.57,17.49,2.28
17.9371,-66.853,12,2.67
17.9945,-66.8163,15,2.41
31.0975,-103.3611,5,3
34.251,-96.38833333,5,1.6
15.0441,-92.6411,92.97,4.2
-18.8106,-70.0228,71.92,4.7
36.52766667,-98.987,8.06,1.74
36.52433333,-98.98633333,7,1.49
17.9565,-66.8075,11,1.44
17.9545,-66.9686,12,2.92
18.2905,-68.0307,107.91,2.8
17.9655,-66.8138,10,2.7
17.944,-66.8048,11,2.51
17.9461,-66.8051,9,2.71
17.8755,-66.8558,8,2.96
17.9273,-66.8421,9,3.11
-55.8207,-25.8766,10,4.3
36.5345,-98.967,7.56,1.26
-44.4768,-78.9934,10,5.1
18.9233,-80.8713,10.77,4.3
-24.2746,-67.2863,152.59,4.7
36.03016667,-98.09266667,5.92,2.61
17.9395,-67.0161,5,2.22
36.4995,-98.17333333,6.99,1.76
36.42566667,-96.94766667,7,0.88
18.0066,-66.6838,12,2.98
17.8211,-66.7815,11,2.68
19.0828,-67.6776,9,3.65
-13.3157,-112.0398,10,4.6
-13.4957,-112.2223,10,4.6
-13.5552,-112.2627,10,4.6
36.4551667,-89.54,8.99,1.58
18.0216,-66.7665,16,2.21
17.972,-66.9475,10,2.58
31.0893,-103.3515,5,2.9
17.9453,-66.9121,10,2.56
17.9001,-66.8998,14,2.98
36.2588333,-89.4973333,7.31,1.58
31.9407,-94.4426,5,2.5
18.013,-66.8465,18,2.68
33.964,-97.31883333,6.96,1.53
17.9878,-66.733,9,2.81
35.13183333,-95.35566667,6.61,2.26
31.9342,-102.2974,5,2.2
17.9256,-66.8005,10,2.92
35.931,-89.9286667,9.36,2.11
18.0175,-66.7295,15,2.84
35.94616667,-97.40383333,6.76,1.06
36.2636667,-89.4838333,7.08,1.52
17.9076,-66.8933,17,2.29
17.9551,-66.9543,11,2.44
17.9238,-66.8798,12,2.89
36.00216667,-96.7775,6.09,1.47
36.2548333,-89.493,6.81,1.82
17.9413,-66.8991,15,2.65
17.9258,-66.9525,12,2.63
17.9228,-66.9968,8,2.87
18.142,-66.9458,21,2.95
36.2553333,-89.4915,6.8,1.62
-4.6744,-104.9519,10,6.1
36.44833333,-96.88966667,7,0.45
37.362,-89.5046667,13.22,2.3
17.9595,-66.9638,8,2.57
36.263,-98.5865,5,1.62
-0.705,-21.1768,10,5.6
17.9425,-66.8968,15,3.3
36.2581667,-89.4885,7.25,1.2
36.476,-98.74483333,8.68,1.28
18.9413,-80.8417,10,4.5
38.699,-97.1001,5,3.1
36.53566667,-98.96116667,7.27,1.15
36.24916667,-97.29083333,7.69,1.5
36.2485,-97.2885,7,1.93
17.9651,-66.7718,15,2.7
36.27216667,-97.0045,3.59,0.9
36.5275,-98.98166667,7,1.68
19.4828,-68.5521,34,3
18.5768,-68.849,128.91,3.1
17.9781,-66.7193,19,2.34
19.018,-68.8169,4.71,2.8
15.5,-87.8005,10,4
17.957,-67.0001,13,2.66
36.53,-98.98583333,7.82,0.97
36.5335,-98.984,7,1.57
36.529,-98.98383333,7,1.69
36.52983333,-98.98516667,7,1.05
36.52833333,-98.986,7.94,1.22
17.9403,-66.768,8,2.65
36.53266667,-98.98216667,7,1.5
17.9251,-66.8335,15,2.62
17.8858,-66.8568,16,2.75
17.9436,-66.9213,10,2.61
31.983,-102.3043,5,3
17.9421,-66.9288,9,3.03
17.9361,-66.833,12,3.14
17.8626,-66.8536,14,3.15
17.964,-66.5941,6,3.08
18.0255,-66.735,13,2.76
17.8418,-66.8476,8,2.81
31.6044,-103.9864,5,2.7
17.9123,-66.8906,13,2.72
-23.7474,-64.5403,10,4.7
17.9315,-66.8926,15,2.42
17.8968,-66.7156,8,2.45
17.9578,-66.8621,13,3.21
18.785,-66.8958,62,3.14
-42.9067,-74.3326,23.54,4.2
17.9365,-66.9445,8,2.49
17.9131,-66.9375,13,2.58
17.9921,-66.8136,13,3.66
18.0233,-66.7595,12,2.68
17.9623,-66.8475,16,2.23
16.4354,-99.2527,10,4
-23.9691,-115.1589,10,4.5
18.025,-66.778,11,2.66
17.8991,-66.8383,10,2.26
36.53333333,-98.962,7.33,1.09
36.5,-98.17116667,4,2.29
17.8421,-66.8323,14,2.88
17.96,-66.8315,15,3.09
17.9418,-66.8785,15,2.99
31.6532,-104.3079,5,3
17.9571,-66.8013,9,3.2
-29.1693,-69.0622,17.47,4.2
17.9078,-66.9238,10,2.33
17.9085,-66.8383,14,2.87
17.959,-66.889,10,2.97
17.911,-67.0106,9,2.78
17.9216,-66.8486,10,3.23
17.8066,-66.9336,8,2.98
17.9506,-66.864,9,3.02
17.6061,-67.5136,10,3.55
17.822,-66.8666,8,2.87
17.971,-66.8371,13,2.74
17.9438,-66.7676,6,2.61
36.45133333,-98.77616667,7,1.26
17.9236,-66.8293,17,2.65
17.8601,-66.842,4,2.6
17.9263,-66.8193,17,2.54
17.9378,-66.8828,14,2.44
17.9193,-66.9055,11,2.36
17.9205,-66.9078,12,3.19
17.7385,-66.8725,4,3.27
17.9366,-66.5876,10,2.89
17.9301,-67.0071,10,2.16
17.9165,-66.9335,12,2.13
17.7331,-66.8501,9,2.71
36.977,-97.4905,5.09,2.44
17.9298,-66.9671,7,2.53
17.9093,-66.8176,12,3.18
17.9346,-66.8568,13,2.63
-22.0756,-114.3573,10,4.4
17.8088,-66.9285,8,2.62
-22.1249,-114.2851,10,4.5
17.8405,-66.8731,12,3.12
17.913,-66.7561,6,2.38
17.9165,-67.003,9,2.56
17.8755,-66.8416,11,2.98
17.6908,-67.4301,6,2.96
17.934,-66.7576,6,2.63
17.931,-66.99,6,2.68
16.7315,-95.3769,10,4.8
35.92083333,-97.5405,7.56,2.6
17.9258,-66.8068,16,2.95
17.8716,-66.7953,13,2.83
17.8156,-66.8548,3,3.27
17.8345,-66.8526,6,2.78
35.13383333,-95.3655,7.36,2.09
17.8335,-66.856,5,3.09
17.9198,-66.8396,14,2.86
17.8361,-66.8546,6,3.05
17.8246,-66.8508,5,3.36
17.827,-66.8858,12,3.17
17.8286,-66.8818,12,3.16
17.8216,-66.8871,12,3.4
17.9175,-67.0288,5,2.94
31.6544,-104.3097,5,2.6
31.615,-103.9505,5,2.6
17.896,-66.8155,9,3.29
17.9245,-66.8341,14,2.58
17.8818,-66.8121,10,3.3
17.9253,-66.8336,13,3.32
17.918,-66.9925,9,2.48
17.9261,-66.9886,7,3.37
17.9086,-66.8411,16,2.45
36.1761667,-89.4568333,12.01,1.03
36.457,-98.79533333,6.19,2.48
17.9155,-66.9838,12,2.42
-60.7272,-25.489,10,5
35.14016667,-95.3585,6.68,2.02
18.0045,-66.7423,18,2.82
17.8316,-66.8568,5,2.25
17.829,-66.855,5,2.57
17.939,-66.8716,14,1.97
17.9661,-66.8453,16,1.31
18.7673,-66.0525,33,2.63
17.9178,-67.0326,6,2.69
17.928,-66.8303,13,3.04
17.9231,-66.8276,11,3.13
17.8831,-66.924,10,2.48
17.8241,-66.9451,9,2.31
17.9071,-66.9711,10,2.49
17.8765,-66.889,4,2.62
17.9226,-66.9591,4,2.88
17.8763,-66.8801,14,2.81
17.9193,-66.8878,15,2.38
17.8845,-66.8735,6,2.63
17.9045,-66.8615,13,2.5
17.9146,-66.8096,9,2.48
17.9621,-66.9438,9,3.38
17.9556,-66.8586,12,2.39
17.8111,-66.9318,9,2.59
17.8951,-66.834,11,2.98
17.9,-66.9456,7,2.35
36.0085,-98.58666667,4.62,1.86
17.9255,-66.973,6,2.3
31.6581,-104.364,5,2.8
35.105,-97.77083333,8.43,3.02
17.9171,-66.8351,12,2.24
17.9165,-66.9881,8,3.19
17.9511,-66.7076,9,3.29
18.0046,-66.8563,16,2.27
35.13733333,-95.36016667,7.34,1.64
17.9621,-66.7198,7,2.76
-20.9215,-67.2693,195.09,4.3
18,-66.7271,14,2.7
35.795,-96.64533333,7.87,1.1
17.9385,-66.8345,13,3.18
36.2211667,-89.4111667,8.9,1.27
-19.0659,-70.1252,70.27,4.3
36.00416667,-96.76883333,5.62,1.04
-33.3848,-71.3341,49.69,3.9
17.9133,-66.8811,13,2.28
17.9483,-66.8266,14,2.65
17.9051,-66.805,12,1.86
17.8735,-66.9755,10,2.45
17.9156,-66.8775,15,2.44
36.457,-98.7685,9.68,2.66
17.8825,-66.8643,12,1.97
17.898,-66.84,12,2.49
18.0115,-66.7476,5,2.44
17.9188,-66.8295,9,2.89
36.48366667,-98.73633333,8.36,1.52
17.8818,-66.8421,11,2.32
36.2275,-95.82283333,0,1.53
17.8848,-66.8653,4,2.47
17.921,-66.9056,13,2.44
17.9325,-66.952,13,2.46
-17.9086,-72.6422,10,4.4
13.4845,-89.4794,116.91,4.1
36.2355,-95.81,0,1.62
18.0261,-66.7375,10,2.22
17.9093,-66.7963,10,2.38
17.9208,-66.9736,9,2.66
0.4507,-25.0795,10,4.9
18.0026,-66.7395,13,2.5
17.9816,-66.8116,17,2.71
17.909,-66.866,14,2.51
36.22366667,-95.84783333,0,1.48
17.9956,-66.837,10,2.85
36.45283333,-98.771,9.06,1.18
17.909,-66.8776,14,2.75
17.9201,-66.873,13,2.96
36.4491667,-89.551,9.56,1.5
35.11316667,-97.72733333,7.13,1.57
17.9215,-66.9123,10,2.37
17.9178,-66.8813,15,2.35
17.8876,-66.7831,7,3.01
17.9496,-66.804,17,2.15
17.9011,-66.8353,14,1.92
32.8735,-39.6633,10,4.7
17.9088,-66.8313,11,2.33
17.849,-66.8756,13,3.06
17.8666,-66.9143,10,2.53
17.9176,-66.9383,12,2.51
43.2933,-73.6227,5.16,1.8
18.6308,-68.695,121,3.72
36.97766667,-97.49933333,5.75,2.15
17.9828,-66.8468,13,2.38
17.9728,-66.9851,13,2.09
17.9183,-66.9883,10,2.47
36.98183333,-97.49366667,7.59,2.96
17.9586,-66.9015,13,3.09
17.9411,-66.825,18,2.23
17.8956,-66.797,9,2.64
17.902,-66.8861,16,2.12
17.9081,-66.8115,13,3
17.9136,-66.7043,6,2.52
34.72683333,-98.4205,7,1.87
19.0161,-67.1405,57,3.73
17.8311,-66.8815,13,2.81
17.9158,-66.8696,15,2.65
19.1611,-67.7238,77,3.17
17.8911,-66.8683,11,2.05
18.0256,-66.8138,10,2.8
17.8894,-66.8603,4,2.43
36.45933333,-98.763,8.03,1.32
17.8384,-66.8618,17.87,2.9
17.841,-66.8591,7,3
17.9318,-66.8366,15,2.61
17.947,-66.821,12,1.45
17.8803,-66.8976,9,3.08
17.9791,-66.7833,14,2.61
17.8808,-66.8938,10,2.8
17.9956,-66.9975,6,2.42
17.8933,-66.8441,10,2.61
17.9368,-66.8036,12,2.18
36.48483333,-96.81866667,0,1.19
18.0185,-66.7425,9,2.89
17.9513,-66.8115,12,2.51
17.8183,-66.8798,29,3.48
17.9138,-66.7486,7,2.63
17.9288,-66.8875,15,2.86
17.8865,-66.8755,15,2.86
17.9038,-66.903,8,3.15
13.4434,-90.9463,35,4.3
18.0421,-66.4068,14,2.91
-23.3825,-116.2724,10,4.5
5.9215,-73.5391,135.52,4.1
17.9666,-66.7315,13,2.24
17.9863,-66.8155,14,1.8
17.5745,-66.8065,22,1.99
17.9835,-66.7511,17,2.95
17.8596,-66.8651,11,1.89
17.901,-66.8218,8,2.63
17.9511,-66.7268,14,3.25
-36.1555,-73.1685,33.03,5.6
17.9413,-66.832,12,2.62
36.5415,-98.62633333,5.85,0.68
17.9015,-66.8788,15,3.07
17.936,-66.8475,15,2.4
17.9106,-66.9011,7,2.89
17.9176,-66.8333,10,2.54
36.44583333,-98.79416667,8,0.31
35.1215,-97.76883333,7.35,1.58
36.43783333,-98.78766667,7,0.9
17.9256,-67.0298,7,2.8
6.7596,-72.9509,156.88,4.3
35.16516667,-97.787,7,0.37
17.894,-66.834,14,2.9
36.2225,-89.4116667,8.83,1.55
17.8545,-66.8771,13,3.19
36.2236667,-89.4123333,8.34,2.02
17.9066,-67.0058,8,2.56
36.2205,-89.4115,9.86,1.42
36.2221667,-89.411,8.19,1.9
36.223,-89.411,8.45,0.97
36.2233333,-89.406,7.99,1.25
36.222,-89.4105,8.47,1.14
36.2211667,-89.4115,8.7,1.27
36.2211667,-89.4091667,8.69,0.9
-20.1912,-69.238,93.39,4
17.9526,-66.911,14,2.5
17.8918,-66.9325,14,2.46
18.9101,-67.3775,19,3.23
17.8495,-66.8106,7,2.92
17.9675,-66.7408,11,2.13
17.8693,-66.839,13,2.7
17.93,-66.8753,14,2.75
17.9423,-66.9538,10,2.9
17.883,-66.987,9,2.51
-29.4638,-71.9674,10,4.3
36.02016667,-96.52,0,1.16
17.81,-66.8661,10,2.17
17.8823,-66.7378,5,2.71
36.4525,-98.795,6.29,1.47
17.854,-66.8715,4,2.9
17.921,-66.7058,13,2.43
17.9021,-66.8453,5,2.75
36.28083333,-98.22783333,7.87,1.86
2.9517,-84.1964,10,4.9
17.8851,-66.8396,10,2.73
17.9263,-66.8408,8,2.45
18.0185,-66.7883,9,2.56
36.0991667,-83.7963333,9.18,1.8
17.902,-66.7965,10,2.36
17.9708,-66.83,7,2.6
17.9335,-67.0301,11,1.83
17.842,-66.8461,15,2.51
36.1613333,-89.392,7.4,1.65
17.9363,-66.825,8,2.63
-31.4106,-69.1511,114.47,4.3
36.3615,-97.00083333,5,0.16
35.2526667,-82.4498333,5.81,2.2
17.9596,-66.8313,17,3.02
17.9536,-66.829,17,2.26
17.9228,-66.8233,16,1.52
17.8881,-66.8273,13,2.14
1.1616,-78.5752,42.22,5
17.9098,-66.97,8,2.49
36.78616667,-98.25883333,5.89,1.67
17.8983,-66.884,12,2.75
17.8183,-66.8703,8,3.01
32.9823333,-80.2133333,4.59,2.36
35.11033333,-97.74116667,7.15,1.71
17.8986,-66.8375,14,2.09
17.8938,-66.8415,15,1.54
10.3725,-62.608,27.54,4.9
18.0063,-66.7453,18,2.23
17.9808,-66.791,18,2.53
17.867,-66.9485,9,2.62
17.8871,-66.7233,5,2.55
17.9545,-66.8713,15,2.26
36.57283333,-98.96066667,7,0.37
36.2633333,-81.2851667,5.81,1.94
17.9423,-66.6888,15,2.09
36.528,-98.98116667,7.5,0.48
17.9308,-66.8323,12,2.25
36.49283333,-98.16516667,7,0.78
36.497,-98.17433333,8.33,1.81
17.9988,-66.7423,18,3.06
0.3567,-69.0367,10,4.5
17.9035,-66.7955,11,2.78
17.918,-66.8403,11,1.8
17.9851,-66.8133,14,2.61
5.7752,-32.9332,10,4.7
17.9895,-66.7983,14,2.61
17.861,-66.7971,12,2.18
43.0045,-70.7752,5,1.9
